BerufId;Beruf
9605;Aushilfskassier
15183;Aushilfskellner
17380;Aushilfslehrer
9191;Aushilfsverkäufer
497;Aushülser
1446;Auskocher, Textilindustrie
12607;Auskunftsbeamter (SBB)
13186;Auslader
14961;Auslagenarrangeur
13824;Auslandkorrespondent
13873;Auslandredaktor
13146;Ausläufer
2192;Ausleister
506;Ausleser (in Konservenfabrik)
13165;Auslieferer für Mahlzeitendienst
5103;Auslieferungsmonteur
3686;Ausmacher (Keramikverarbeitung)
1672;Ausnäher
18107;Auspacker
1188;Ausputzer
15627;Ausreiber
14217;Ausrufer
18549;Ausrüster
6437;Ausrüster, graphische Industrie
4945;Ausrüster-Hilfsmechaniker
1402;Ausrüstgehilfe
1473;Ausrüstmeister
9087;Ausrüstungseinkäufer
2407;Ausschaler
1612;Ausschneider
11842;Aussenbeamter
9767;Aussendienstberater
11273;Aussendienstleiter
9749;Aussendienstmitarbeiter
9359;Aussendienstverkäufer
5089;Aussenmonteur
4146;Aussenschleifer
2784;Aussenstuckateur
15600;Aussenwart
12152;Aussenwirtschaftsfachmann, eidg. FA
12151;Aussenwirtschaftsfachmann, Import und internationale Beschaffung, eidg. FA
16892;Ausserordentlicher Professor
1448;Aussieder, Textilindustrie
1452;Ausstanzer, Stickerei
15020;Ausstellungsberater
14949;Ausstellungsgestalter
12232;Ausstellungskoordinator
12233;Ausstellungskoordinator 1
12229;Ausstellungsleiter
8070;Ausstellungstechniker
1711;Aussteuernäher
18336;Ausstopfer
991;Ausstosser, Spinnerei
204;Austernzüchter
13145;Austräger
2051;Auswässerer
1302;Ausweber
18446;Auswerter
8776;Auswuchter
9573;Auszahlungskassier
18676;Auszeichner
2404;Auszementierer
6439;Auto- und Farbätzer
12904;Auto- und Motorradfahrlehrer
5707;Auto- und Wagenlackierer
5747;Auto- und Wagenlackierermeister
5711;Auto- und Wagenlackierermeister HFP
14608;Auto-Designer
5732;Auto-Vorlackierer
6436;Autoätzer
5778;Autoaufbereiter
13402;Autobahnpolizist
5591;Autoblechner
12847;Autobuskondukteur
5602;Autochassismacher
11327;Autochefverkäufer
6392;Autochromphotograph
5113;Autoelektriker
5116;Autoelektriker, dipl. HFP
5115;Autoelektromechaniker
5117;Autoelektronikmechaniker
9157;Autoersatzteilverkäufer
12896;Autoexperte
17361;Autofachlehrer
12898;Autofachmann
12893;Autofahrlehrer
4567;Autofedernschmied
4410;Autogenbrenner
4418;Autogenschweisser
4462;Autogenschweissgerätekontrolleur
3029;Autoglaser
6531;Autograph
9853;Autohändler
12895;Autoinspektor
5590;Autokarossier
12892;Autokontrolleur
5774;Autokosmetiker
8853;Autokranführer
13150;Autokurier
5709;Autolackierer
5746;Autolackierer, eidg. FA
5748;Autolackierermeister
5730;Autolackierermeister HFP
5114;Autolichtinstallateur
5704;Automaler
5751;Automalermeister
8735;Automatenbediener
18421;Automatenbetreuer
4222;Automatenbohrer
5814;Automatendrechsler
4241;Automatendreher
4242;Automatendreher 1
4270;Automatendreher 2
4328;Automateneinrichter
4180;Automatenfräser
3572;Automatenglasschleifer
9911;Automatenhändler
7278;Automateningenieur
18441;Automateninspektor
9604;Automatenkassier
4824;Automatenmechanikermeister
5049;Automatenmonteur
4099;Automatenpolierer
4950;Automatenreparateur
4062;Automatenschleifer
4118;Automatenschleifer 1
4422;Automatenschweisser
4014;Automatenspritzmetallisierer
4298;Automatenstanzer
1777;Automatensticker
1318;Automatenstricker
10621;Automatenverleiher
9039;Automatenwärter
1220;Automatenweber
5269;Automatik-Monteur
5236;Automatiker
5253;Automatiker-Reparateur
5276;Automatikfachmann
5275;Automatikfachmann, eidg. FA
7759;Automatikingenieur
7283;Automationsingenieur
2897;Automatismenleiter (Wärmetechnik)
5629;Automechaniker
5639;Automechaniker, dipl. HFP
5630;Automechaniker, leichte Motorwagen
5644;Automechaniker, leichte Motorwagen 1
5628;Automechaniker, schwere Motorwagen
5645;Automechaniker, schwere Motorwagen 1
5653;Automechanikermeister
9379;Automobil-Verkaufsberater, eidg. FA
9279;Automobilberater
5649;Automobildiagnostiker
5641;Automobildiagnostiker, eidg. FA
5648;Automobildiagnostiker, eidg. FA 1
5651;Automobildiagnostiker, eidg. FA, leichte Motorfahrzeuge
5652;Automobildiagnostiker, eidg. FA, Nutzfahrzeuge
12903;Automobilexperte
9940;Automobilhändler
7296;Automobilingenieur
10027;Automobilkaufmann, dipl. HFP
5624;Automobilkonstrukteur
8132;Automobilrennsporttechniker
8094;Automobiltechniker
9147;Automobilverkäufer, eidg. FA
5631;Automonteur
5646;Automonteur, leichte Motorwagen
5647;Automonteur, schwere Motorwagen
5776;Autopfleger
18562;Autoplatineführer
5768;Autopolierer
2229;Autopolsterer
12902;Autoprüfungsexperte
13931;Autor
7103;Autoreifenabzieher
7104;Autoreifenmacher
7105;Autoreifenvulkaniseur
5777;Autoreiniger
18216;Autorennfahrer
18230;Autorennfahrer 1
5626;Autoreparateur
5636;Autoreparaturmechaniker
12889;Autosachverständiger
2231;Autosattler
3614;Autoscheibentöner
7133;Autoschlauchmacher
5540;Autoschlosser
5551;Autoschmied
5775;Autoserviceangestellter
5760;Autoservicemann
5654;Autoservicemechaniker
5547;Autospengler
5560;Autospengler 1
5752;Autospritzer
13229;Autotester
13177;Autotransportangestellter
13196;Autotransportunternehmer
6341;Autotypeur
6435;Autotypieätzer
6390;Autotypiephotograph
9182;Autoverkäufer
9276;Autoverkaufsberater
10622;Autovermieter
18550;Autovorbereiter
5565;Autowagner
5756;Autowäscher
5643;Autowerkstattleiter
9939;Autozubehörhändler
13058;Aviatiker
5322;Avioniker
14733;Aviveur
8512;AVOR-Projektleiter
16749;Babysitter
17528;Bachelor in Banking and Finance
14654;Bachelor in Industrial Arts
17530;Bachelor in Management
17574;Bachelor in Politics
17531;Bachelor of Business Administration
17532;Bachelor of Commerce
17529;Bachelor of Computer Science in Banking and Finance
17542;Bachelor of Health Communication
15140;Bachelor of Hotel Administration
17536;Bachelor of Industrial Administration
13800;Bachelor of Laws
13801;Bachelor of Laws LL.B
17538;Bachelor of Public Administration
10135;Back Office Foreign Exchange
10134;Back Office Stock Exchange
575;Bäcker
605;Bäcker, dipl. HFP
630;Bäcker, Konditor, Confiseur
601;Bäcker-Konditor
627;Bäcker-Konditor 1
603;Bäcker-Konditor, dipl. HFP
608;Bäcker-Konditor-Gehilfe
593;Bäcker-Konditormeister
612;Bäcker-Patissier
631;Bäckerei-Konditorei-Inhaber
594;Bäckereiangestellter
600;Bäckereiarbeiter
13156;Bäckereiausläufer
592;Bäckereigehilfe
595;Bäckereileiter
578;Bäckereimaschinenbediener
9169;Bäckereiverkäufer
607;Bäckergehilfe
587;Bäckergeselle
634;Bäckermeister
586;Bäckermeister HFP
3014;Backofenmaurer
10064;Backofficeangestellter
3383;Backsteinbrenner
3399;Backsteinformer
9569;Backwarenverkäufer
18551;Badanstaltsarbeiter
6921;Badarbeiter (Chemische Industrie)
15793;Badeanstaltangestellter
15794;Badeanstaltangestellter 1
15881;Badearzt
16752;Badehelfer
16552;Badepfleger
3161;Badewannenmonteur
3160;Badewannenreparateur
13484;Badewart
16077;Badmasseur
13483;Badmeister
13511;Badmeister 1
13480;Badmeister, eidg. FA
9373;Badverkäufer
13481;Badwärter
8822;Baggerarbeiter
8842;Baggerarbeiter 1
8806;Baggerführer
8827;Baggerführer 1
8836;Baggerführer 2
8837;Baggerführer 3
8843;Baggerführer 4
8831;Baggerhandlanger
8844;Baggerhandlanger 1
8821;Baggermaschinist
8841;Baggermaschinist 1
12646;Bahn-Büroangestellter
12804;Bahnangestellter
12805;Bahnangestellter 1
12786;Bahnangestellter SBB
12796;Bahnarbeiter
12659;Bahnarbeiter beim Bahnbau
7169;Bahnarchitekt
12806;Bahnassistent
12830;Bahnaufseher
12656;Bahnbauarbeiter
12647;Bahnbeamter
12636;Bahnbeamter SBB
12818;Bahnbetriebsangestellter SBB
12610;Bahnbetriebsdisponent
12620;Bahnbetriebsinspektor
12608;Bahnbetriebsleiter
12634;Bahnbetriebssekretär
12622;Bahnbüroangestellter
12687;Bahndepotarbeiter
12712;Bahndepotchef
12709;Bahndepothandwerker
2847;Bahndepotmaler
12713;Bahndepotmechaniker
12716;Bahndepotmonteur
4673;Bahndepotschlosser
11132;Bahndirektor
12649;Bahnhofagent
12795;Bahnhofarbeiter
12629;Bahnhofbetriebsassistent
16691;Bahnhofhilfe
12623;Bahnhofinspektor
12633;Bahnhofinspektor-Stellvertreter
15568;Bahnhofportier
12723;Bahnhofschaffner
12604;Bahnhofsouschef
12706;Bahnhofvorarbeiter
12624;Bahnhofvorstand
12619;Bahnhofvorstand-Stellvertreter
12627;Bahnhofvorstandstellvertreter
12618;Bahnhofvorstandvertreter
7668;Bahningenieur
12667;Bahnmeister
13420;Bahnpolizist
13346;Bahnpostaushelfer
13347;Bahnpostbeamter
13362;Bahnpostbeamter 1
13314;Bahnpostkondukteur
15353;Bahnsteward
12653;Bahnwärter
12686;Bahnwerkstattarbeiter
7085;Bakelitpresser
17715;Bakteriologe
6833;Bakteriologielaborant
6806;Bakteriologielaborhelfer
7126;Balataarbeiter
18078;Ballenpacker
1555;Ballenpresser
14377;Ballerino
14355;Ballettkorrepetitor
14357;Ballettlehrer
14378;Ballettmeister
14041;Ballettregisseur
14352;Balletttänzer
17965;Ballistiker
1728;Ballnäher
3541;Ballonbläser (Glasindustrie)
12991;Ballonfahrer
12987;Ballonflieger
7106;Ballonmacher
17162;Bambusflötenlehrer
824;Bananenreifer
16171;Bandagemacher
1308;Bandagenstricker
16172;Bandagist
16170;Bandagist-Orthopädist
1422;Bandappreteur
1467;Bandappreturmeister
14160;Bandaufnahmeoperateur
1168;Bandaufzieher
8745;Bandführer
14305;Bandleader
1245;Bändliweber
1160;Bandmeister
5835;Bandrollendrechsler
5789;Bandsäger
1441;Bandschlichter
1935;Bandschneider
5931;Bandstuhlschreiner
1140;Bandweber
1139;Bandweberei-Disponent
1161;Bandwebermeister
1350;Bandzettler
7218;Bank Card Business Engineer
9608;Bank-Chefkassier
11162;Bank-Generaldirektor (öffentlicher Dienst)
10752;Bank-Generaldirektor (Privatwirtschaft)
10677;Bank-Vizedirektor
15560;Bankabwart
10039;Bankagent
10041;Bankanalytiker
10033;Bankangestellter
10061;Bankassistent
17339;Bankausbildner
17346;Bankausbildner 1
10047;Bankbeamter
10067;Bankbeamter, dipl.
10045;Bankbeamter, dipl. HFP
10032;Bankberater
10058;Bankbote
12009;Bankbuchhalter
12027;Bankbuchhaltungschef
531;Bankbursche
10049;Bankchefinspektor
10849;Bankchefprokurist
10044;Bankdiener
10786;Bankdirektor
11179;Bankdirektor (öffentlicher Dienst)
15146;Bankettmanager
10124;Bankfach-Experte, dipl. HFP
10125;Bankfachexperte
10126;Bankfachmann
10104;Bankfachmann, dipl. HFP
10106;Bankfachmann, eidg. FA
10073;Bankfilialleiter
3785;Bankformer
10667;Bankier
10116;Banking Consultant
10040;Bankinspektor
13808;Bankjurist
10096;Bankkalkulator
9588;Bankkassier
10046;Bankkaufmann
534;Bankknecht
10085;Bankkommis
10042;Bankkorrespondent
10036;Bankkundenberater
10855;Bankleiter
10030;Bankmakler
523;Bankmeister
544;Bankmetzger
10101;Banknotenkontrolleur
10110;Banknotenzähler
10052;Bankökonom
12165;Bankorganisator
15569;Bankportier
10846;Bankprokurist
11189;Bankrat (öffentlicher Dienst)
10062;Bankrepräsentant
10440;Bankrevisor
10069;Banksachbearbeiter
10090;Banksachbearbeiter 1
4716;Bankschlosser
5942;Bankschreiner
10077;Banksekretär
10081;Bankserviceleiter
10854;Bankverwalter
10860;Bankverwalter-Stellvertreter
17552;Bankwissenschafter
429;Bannwart
15103;Bar-Gerant
14245;Bar-Pianist
15592;Barackenwart
15365;Barangestellter
15730;Barbier
1253;Barchentweber
15108;Bardirektor
224;Bärenwärter
15101;Barinhaber
14317;Bariton
14318;Baritonbass
15210;Barkeeper
15212;Barkellner
15174;Barman
15175;Barman 1
15213;Barmixer
3529;Barometerbläser
4875;Barometermacher
14240;Barpianist
12777;Barrierenwärter
9983;Basarinhaber
18212;Basketballspieler
18205;Basketballtrainer
14289;Bassgeiger
14258;Bassist (Instrumentalist)
14330;Basssänger
18416;Bastelfachmann
1014;Bastfaserspinner
1901;Bastflechter
1917;Bastschuhflechter
5230;Batteriearbeiter
5265;Batteriebauer
5223;Batteriehersteller
5222;Batterielader
18040;Batterienkontrolleur
1036;Batteurarbeiter, Spinnerei
5921;Bau- und Möbelschreiner
5941;Bau- und Möbelschreiner 1
2976;Bauabdichter
11783;Bauamtsangestellter
2570;Bauamtsarbeiter
11156;Bauamtschef (Direktionsmitglied)
11314;Bauamtschef (nicht Direktionsmitglied)
373;Bauamtsgärtner
2603;Bauamtsvorarbeiter
5902;Bauanschläger
2619;Bauarbeiter
13493;Bauaufseher
8801;Bauaufzugs-Bediener
3167;Bauaustrockner
2625;Bauberater
2628;Bauberater 1
2627;Baubiologe
2672;Baubiologe, Bauökologe
2666;Baubiologe, Bauökologe (Handwerk), eidg. FA
2665;Baubiologe, Bauökologe (Planung), eidg. FA
2667;Baubiologe, Bauökologe (Verkauf, Handel), eidg. FA
2668;Baubiologe, Bauökologe, dipl. HFP
2674;Baubiologe, Bauökologe, Handwerk
2673;Baubiologe, Bauökologe, Planung
2675;Baubiologe, Bauökologe, Verkauf und Handel
7031;Bauchemie- und Werkstoffspezialist
14431;Bauchredner
10790;Baudirektor
3071;Bauelektriker
7271;Bauelementeingenieur
4;Bauer
23;Bauer, dipl.
24;Bauer, dipl. HFP
12;Bauer, dipl., eidg. FA
21;Bauer, eidg. FA
15446;Bäuerlich-hauswirtschaftlicher Angestellter
15462;Bäuerlich-hauswirtschaftlicher Angestellter 1
15475;Bäuerlich-hauswirtschaftlicher Angestellter 2
15410;Bäuerlich-hauswirtschaftlicher Berater
15450;Bäuerlicher Hausangestellter
15466;Bäuerlicher Haushälter
14526;Bauernmaler
11223;Bauernsekretär
2623;Bauexperte
2682;Baufacharbeiter
3209;Baufacharbeiter (Ausbau)
2445;Baufacharbeiter (Betonierer)
2683;Baufacharbeiter (Hochbau)
2366;Baufacharbeiter (Maurer)
2749;Baufacharbeiter (Plattenleger)
2684;Baufacharbeiter (Tiefbau)
2807;Baufacharbeiter (Verputzer)
2478;Baufacharbeiter (Zimmerei)
2385;Baufacharbeiter-Maurer
2660;Baufachmann
3149;Bauflaschner
7918;Bauführer
7925;Bauführer 1
7915;Bauführer, Techniker TS
11679;Bauführersekretär
8826;Baugeräteführer
2567;Baugerüster
3028;Bauglaser
2388;Baugruppenchef
2608;Bauhandlanger
3162;Bauhandwerker
12118;Bauherrenvertreter
2609;Bauhilfsarbeiter
2576;Bauhofverwalter
5793;Bauholzsäger
7252;Bauingenieur
7238;Bauingenieur ETH
7272;Bauingenieur FH
7246;Bauingenieur HTL
7256;Bauingenieur HTL 1
7234;Bauingenieur, dipl. ETH
11078;Bauinspektor
2978;Bauisolationsmonteur
2951;Bauisoleur
13809;Baujurist
8527;Baukalkulator
9906;Baukaufmann
3692;Baukeramiker
3637;Baukeramikformer
3143;Bauklempner
11924;Baukommissär
2626;Baukonstrukteur
2629;Baukonsulent
8552;Baukostenplaner
8828;Baukranführer
8796;Baukranmaschinist
2841;Baulackierer
7919;Bauleiter
7928;Bauleiter Tiefbau, dipl. HFP
7922;Bauleiter, Hochbau
7932;Bauleiter, Hochbau 1
7908;Bauleiter, Hochbau, dipl. HFP
7921;Bauleiter, Tiefbau
7909;Bauleiter, Tiefbau, dipl. HFP
2808;Baumaler
10800;Baumanager
5702;Baumaschinen-Werkstattleiter, eidg. FA
8823;Baumaschinenchef
8810;Baumaschinenführer
8824;Baumaschinenführer 1
5681;Baumaschinenmechaniker
5699;Baumaschinenmechanikermeister
5696;Baumaschinenmechanikermeister HFP
5678;Baumaschinenmonteur
5680;Baumaschinenschlosser
9220;Baumaschinenverkäufer
9807;Baumaschinenvertreter
8797;Baumaschinist
8825;Baumaschinist 1
10029;Baumaterialhandelsfachmann, eidg. FA
9999;Baumaterialhändler
9206;Baumaterialverkäufer
2372;Baumaurer
268;Baumchirurg
2633;Baumeister
2656;Baumeister 1
2596;Baumeister, dipl. HFP
265;Baumgärtner
2550;Baumineur
5057;Baumonteur
324;Baumpfleger
325;Baumpflegespezialist
333;Baumpflegespezialist, eidg. FA
326;Baumreiniger
323;Baumschneider
257;Baumschularbeiter
310;Baumschulbesitzer
266;Baumschulist
271;Baumschulwärter
366;Baumveredler
322;Baumwärter
1415;Baumwollappreteur
1267;Baumwollbandweber
1419;Baumwollbleicher
1563;Baumwollexperte
1496;Baumwollfärber
1051;Baumwollgarnzwirner
9976;Baumwollhändler
993;Baumwollhaspler
978;Baumwollkarder
1294;Baumwollsamtweber
1458;Baumwollsenger
1119;Baumwollsortierer
1009;Baumwollspinner
1100;Baumwollspuler
1083;Baumwollwäscher
1233;Baumwollweber
1060;Baumwollwinder
1348;Baumwollzettler
1049;Baumwollzwirner
278;Baumzüchter
17509;Bauökonom
17959;Bauphysiker
17972;Bauphysiker, Akustiker
7913;Bauplaner
7924;Bauplaner und -berater
2655;Baupolier
2663;Baupolier (Hochbau), eidg. FA
2664;Baupolier (Tiefbau), eidg. FA
2572;Baupolier, eidg. FA
2588;Baupolier, eidg. FA 1
2670;Baupolier, Hochbau
2671;Baupolier, Tiefbau
11107;Baupolizeidirektor
11817;Baupolizeisekretär
13421;Baupolizist
2586;Baupraktiker
2592;Baupraktiker 1
7920;Bauprojektleiter
7927;Bauprojektmitarbeiter
5069;Baureklamenmonteur
11880;Baurekurskommissionssekretär
2631;Bausachverständiger
4628;Bauschlosser
4624;Bauschlossermeister
4561;Bauschmied
4584;Bauschmied 1
12238;Bauschreiber
5898;Bauschreiner
5906;Bauschreiner-Monteur
11914;Bausekretär
2941;Bauspengler
2943;Bauspengler-Hilfsarbeiter
2942;Bauspengler-Installateur
2929;Bauspengler-Installateur für Gas und Wasser
7261;Baustatiker
3292;Bausteinhauer
3314;Bausteinmetz
2621;Baustellenarbeiter
2634;Baustellenassistent
12883;Baustellenchauffeur
11843;Baustellenkontrolleur
7912;Baustellenleiter
7923;Baustellenleiter 1
9930;Baustoffhändler
6787;Baustofflaborant
2434;Baustoffprüfer
2433;Baustoffprüfer, eidg. FA
2788;Baustuckateur
2814;Bautapezierer
7907;Bautechniker
7910;Bautechniker 1
7262;Bautechniker HTL
2624;Bautechnischer Berater
12198;Bauteildisponent
15540;Bautenreiniger
2680;Bautenschutz-Fachmann, eidg. FA
5901;Bautischler
12119;Bautreuhänder
10654;Bauunternehmer
10784;Bauunternehmer 1
11016;Bauverwalter
2599;Bauvorarbeiter
2605;Bauvorarbeiter 1
2395;Bauwerktrenner
8381;Bauzeichner
8397;Bauzeichner 1
8390;Bauzeichner Eisenbeton
2449;Bauzimmermann
11770;Beamter
11983;Beamter Einwohnerkontrolle
11804;Beamter Militärverwaltung
13240;Beamter PTT
12648;Beamter SBB
11844;Beamter, Gericht
13250;Beamter, Post
7120;Bearbeiter Gummiformartikel
11906;Beauftragter, Alimentinkasso
15772;Beauty Advisor
15761;Beauty-Manager
3544;Becherglasmacher
2762;Bedachungsarbeiter
18392;Bediener von Magnetbandbeschriftern
6630;Bedrucker
15641;Beerdigungsinstitutsangestellter
281;Beerenpflanzer
332;Beerenpflücker
10358;Befrager
11805;Befrager von Asylbewerbern
17452;Begabtenlehrer
16720;Begleiter
311;Begrüner
18702;Begutachter
18413;Behälterbauer
17091;Behindertenausbildner
16715;Behindertenbetreuer
16736;Behindertenbetreuer 1
16747;Behindertenbetreuer 2
16627;Behindertenerzieher
16634;Behindertenerzieher 1
12852;Behindertenfahrer
16654;Behindertenheimleiter
16541;Behindertenheimpfleger
16511;Behindertenpfleger
17200;Behindertensportlehrer
18229;Behindertensportleiter
16734;Behindertenwerkstatthelfer
13211;Beifahrer
13202;Beifahrer auf Lieferwagen
4594;Beilschmied
12741;Beimann bei elektrischer Bahn
5833;Beindrechsler
15040;Beinschnitzler
6141;Beizer
1476;Beizer, Textilindustrie
6143;Beizmeister
1771;Bekleidungsfertiger
1664;Bekleidungsgestalter
1665;Bekleidungsgestalter, Damenbekleidung
1666;Bekleidungsgestalter, Herrenbekleidung
2358;Bekleidungsgestalter, Kürschnerei
2361;Bekleidungsgestalter, Kürschnerei 1
1949;Bekleidungsgestalter, Modisterei
2359;Bekleidungsgestalter, Pelznähen
2362;Bekleidungsgestalter, Pelznähen 1
1943;Bekleidungspräparator
8012;Bekleidungstechniker
7769;Bekleidungstechniker HTL
8001;Bekleidungstechniker TS
13213;Belader
2479;Belagsarbeiter
2491;Belagsmaschinenführer
14164;Beleuchter
14167;Beleuchter 1
14168;Beleuchter, TV
14152;Beleuchtungsassistent
15021;Beleuchtungsberater
7373;Beleuchtungsingenieur
3051;Beleuchtungsinstallateur
4737;Beleuchtungskörpergürtler
8455;Beleuchtungskörperzeichner
14165;Beleuchtungsmeister
14161;Beleuchtungstechniker
14154;Beleuchtungsverantwortlicher
8446;Beleuchtungszeichner
14091;Belichter
15390;Bellman
2677;Bemusterungsfachmann (Baubranche)
16859;Benediktiner
6977;Benzindestillateur
5067;Benzinsäulenmonteur
5766;Benzinverkäufer
13009;Beobachter in Alarmzentrale
18440;Berater
17998;Berater für umweltgerechtes Haushalten
15007;Berater Innenausbau
18452;Beratungsangestellter
7177;Beratungsarchitekt
7648;Beratungsingenieur
18450;Beratungsstellenleiter
16323;Beratungstierarzt
7613;Berechnungsingenieur
8171;Berechnungstechniker
11271;Bereichsleiter
6902;Bereichsleiter Chemische Industrie
11367;Bereichsleiter Finanzen
12179;Bereichsleiter Logistik
11414;Bereichsleiter Technik
10271;Bereichsleiter Werbung
12277;Bereichsleiterassistent
11533;Bereichsleitersekretär
7102;Bereifungsarbeiter
138;Bereiter
156;Bereiter, eidg. FA
3214;Bergarbeiter
12766;Bergbahnangestellter
3224;Bergbaubohrer
2;Bergbauer
3291;Bergbauexperte
7628;Bergbauingenieur
3216;Bergbaumineur
8254;Bergbautechniker
10387;Bergführer
10398;Bergführer, eidg. FA
7754;Bergingenieur
3258;Bergkristallsucher
3217;Bergmann
13605;Bergungsleiter
13599;Bergungstaucher
3220;Bergwerkarbeiter
3225;Bergwerker
13851;Berichterstatter
5839;Bernsteindrechsler
15054;Bernsteinschnitzler
17026;Berufs- und Fachschullehrer
17618;Berufs-, Studien- und Laufbahnberater
17604;Berufsanalytiker
17417;Berufsausbildner
